Date,CD
19-Sep-13,CD211
20-Sep-13,CD212
23-Sep-13,CD212
24-Sep-13,CD211
24-Sep-13,CD212
24-Sep-13,CD203
25-Sep-13,CD211
25-Sep-13,CD212
26-Sep-13,CD212
26-Sep-13,CD210
26-Sep-13,CD211
30-Sep-13,CD212
30-Sep-13,CD211
30-Sep-13,CD212
30-Sep-13,CD211
30-Sep-13,CD201
1-Oct-13,CD211
1-Oct-13,CD211
1-Oct-13,CD212
3-Oct-13,CD212
3-Oct-13,CD210
3-Oct-13,CD212
7-Oct-13,CD212
7-Oct-13,CD211
7-Oct-13,CD211
8-Oct-13,CD212
8-Oct-13,CD212
9-Oct-13,CD227
9-Oct-13,CD212
9-Oct-13,CD210
10-Oct-13,CD212
10-Oct-13,CD210
10-Oct-13,CD212
11-Oct-13,CD212
11-Oct-13,CD212
15-Oct-13,CD212
15-Oct-13,CD212
16-Oct-13,CD212
16-Oct-13,CD211
16-Oct-13,CD211
16-Oct-13,CD210
17-Oct-13,CD212
18-Oct-13,CD101
18-Oct-13,CD210
21-Oct-13,CD212
22-Oct-13,CD211
22-Oct-13,CD212
22-Oct-13,CD212
23-Oct-13,CD212
24-Oct-13,CD212
24-Oct-13,CD211
24-Oct-13,CD212
24-Oct-13,CD212
28-Oct-13,CD227
28-Oct-13,CD227
28-Oct-13,CD112
29-Oct-13,CD211
30-Oct-13,CD212
30-Oct-13,CD211
30-Oct-13,CD211
30-Oct-13,CD212
31-Oct-13,CD212
31-Oct-13,CD211
31-Oct-13,CD212
31-Oct-13,CD101
1-Nov-13,CD212
1-Nov-13,CD212
4-Nov-13,CD212
5-Nov-13,CD212
5-Nov-13,CD212
6-Nov-13,CD212
6-Nov-13,CD211
7-Nov-13,CD211
7-Nov-13,CD210
8-Nov-13,CD210
12-Nov-13,CD212
13-Nov-13,CD212
13-Nov-13,CD212
14-Nov-13,CD212
14-Nov-13,CD212
14-Nov-13,CD211
14-Nov-13,CD211
14-Nov-13,CD211
15-Nov-13,CD212
18-Nov-13,CD212
18-Nov-13,CD211
18-Nov-13,CD212
19-Nov-13,CD212
19-Nov-13,CD212
20-Nov-13,CD212
20-Nov-13,CD211
20-Nov-13,CD212
21-Nov-13,CD212
21-Nov-13,CD212
21-Nov-13,CD306
22-Nov-13,CD212
22-Nov-13,CD212
25-Nov-13,CD211
25-Nov-13,CD212
26-Nov-13,CD211
26-Nov-13,CD211
27-Nov-13,CD210
2-Dec-13,CD211
2-Dec-13,CD205
2-Dec-13,CD211
2-Dec-13,CD212
2-Dec-13,CD402
2-Dec-13,CD211
4-Dec-13,CD212
4-Dec-13,CD212
4-Dec-13,CDNA
5-Dec-13,CD204
5-Dec-13,CD211
5-Dec-13,CD211
6-Dec-13,CD211
9-Dec-13,CD210
9-Dec-13,CD212
10-Dec-13,CD212
10-Dec-13,CD212
10-Dec-13,CD212
11-Dec-13,CD210
12-Dec-13,CD101
12-Dec-13,CD212
12-Dec-13,CD227
12-Dec-13,CD210
13-Dec-13,CD227
13-Dec-13,CD210
13-Dec-13,CD212
16-Dec-13,CD210
16-Dec-13,CD212
17-Dec-13,CD212
17-Dec-13,CD101
18-Dec-13,CD212
18-Dec-13,CD212
18-Dec-13,CD211
19-Dec-13,CD212
19-Dec-13,CD210
19-Dec-13,CD212
23-Dec-13,CD211
26-Dec-13,CD211
26-Dec-13,CD212
27-Dec-13,CDNA
27-Dec-13,CD212
30-Dec-13,CD211
2-Jan-14,CD211
2-Jan-14,CD210
6-Jan-14,CD212
6-Jan-14,CD102
6-Jan-14,CD212
7-Jan-14,CD211
8-Jan-14,CD211
8-Jan-14,CD209
8-Jan-14,CD212
9-Jan-14,CD212
10-Jan-14,CD212
10-Jan-14,CD212
10-Jan-14,CD211
13-Jan-14,CD212
13-Jan-14,CD211
13-Jan-14,CD211
13-Jan-14,CD211
14-Jan-14,CD212
14-Jan-14,CDNA
14-Jan-14,CD212
15-Jan-14,CD212
15-Jan-14,CD205
15-Jan-14,CD212
16-Jan-14,CDNA
21-Jan-14,CD101
22-Jan-14,CD212
22-Jan-14,CD211
22-Jan-14,CD212
22-Jan-14,CD212
22-Jan-14,CD211
23-Jan-14,CD101
23-Jan-14,CD211
23-Jan-14,CD212
23-Jan-14,CD212
24-Jan-14,CD212
24-Jan-14,CD210
29-Jan-14,CD210
30-Jan-14,CD212
3-Feb-14,CD212
4-Feb-14,CD211
4-Feb-14,CDNA
5-Feb-14,CD210
5-Feb-14,CD212
10-Feb-14,CD212
10-Feb-14,CD212
11-Feb-14,CD212
11-Feb-14,CD211
12-Feb-14,CD212
12-Feb-14,CD211
12-Feb-14,CD212
12-Feb-14,CD212
14-Feb-14,CD212
18-Feb-14,CD212
19-Feb-14,CD101
19-Feb-14,CD211
19-Feb-14,CD212
19-Feb-14,CD211
20-Feb-14,CD212
20-Feb-14,CD212
20-Feb-14,CD212
21-Feb-14,CD212
21-Feb-14,CD212
24-Feb-14,CD211
24-Feb-14,CD201
24-Feb-14,CD212
25-Feb-14,CD211
25-Feb-14,CD212
25-Feb-14,CD212
26-Feb-14,CD207
26-Feb-14,CD212
26-Feb-14,CD211
27-Feb-14,CD212
28-Feb-14,CDNA
28-Feb-14,CD211
28-Feb-14,CD212
3-Mar-14,CD210
3-Mar-14,CD212
4-Mar-14,CD212
4-Mar-14,CD212
4-Mar-14,CD212
4-Mar-14,CD212
5-Mar-14,CD210
5-Mar-14,CD212
6-Mar-14,CD212
6-Mar-14,CD212
7-Mar-14,CD212
7-Mar-14,CD212
7-Mar-14,CD212
7-Mar-14,CD211
10-Mar-14,CD212
10-Mar-14,CD211
10-Mar-14,CD211
10-Mar-14,CD211
11-Mar-14,CD211
11-Mar-14,CD211
11-Mar-14,CD211
12-Mar-14,CD206
12-Mar-14,CD212
12-Mar-14,CD212
12-Mar-14,CD212
12-Mar-14,CD212
12-Mar-14,CD212
13-Mar-14,CD212
13-Mar-14,CD211
13-Mar-14,CD211
14-Mar-14,CD211
14-Mar-14,CD212
17-Mar-14,CD212
18-Mar-14,CD212
18-Mar-14,CD212
19-Mar-14,CD211
19-Mar-14,CD212
20-Mar-14,CD211
20-Mar-14,CD210
20-Mar-14,CD211
20-Mar-14,CD212
20-Mar-14,CD212
21-Mar-14,CD101
21-Mar-14,CD212
21-Mar-14,CD212
21-Mar-14,CD212
24-Mar-14,CD211
24-Mar-14,CD211
24-Mar-14,CD211
25-Mar-14,CD211
25-Mar-14,CD212
25-Mar-14,CD212
26-Mar-14,CD211
26-Mar-14,CD212
26-Mar-14,CD211
26-Mar-14,CD212
26-Mar-14,CD211
26-Mar-14,CD501
28-Mar-14,CD212
28-Mar-14,CD212
28-Mar-14,CD212
31-Mar-14,CD212
31-Mar-14,CD212
31-Mar-14,CD201
1-Apr-14,CD205
2-Apr-14,CD211
2-Apr-14,CD212
2-Apr-14,CD211
3-Apr-14,CD211
3-Apr-14,CD210
4-Apr-14,CD211
4-Apr-14,CD212
4-Apr-14,CD212
4-Apr-14,CD212
4-Apr-14,CD212
7-Apr-14,CD212
7-Apr-14,CD303
7-Apr-14,CD212
8-Apr-14,CD212
8-Apr-14,CD211
9-Apr-14,CD211
9-Apr-14,CD211
9-Apr-14,CD212
9-Apr-14,CD211
10-Apr-14,CD212
10-Apr-14,CD211
11-Apr-14,CD210
14-Apr-14,CD212
1-Jan-13,CD201
2-Jan-13,CD201
2-Jan-13,CD204
2-Jan-13,CD204
3-Jan-13,CD204
3-Jan-13,CD209
3-Jan-13,CD201
3-Jan-13,CD204
4-Jan-13,CD204
4-Jan-13,CD204
4-Jan-13,CD204
4-Jan-13,CD207
7-Jan-13,CD204
7-Jan-13,CD204
7-Jan-13,CD111
7-Jan-13,CD204
7-Jan-13,CD204
8-Jan-13,CD204
8-Jan-13,CD203
8-Jan-13,CD201
8-Jan-13,CD204
8-Jan-13,CD201
8-Jan-13,CD204
8-Jan-13,CD204
9-Jan-13,CD201
9-Jan-13,CD204
9-Jan-13,CD204
9-Jan-13,CD201
9-Jan-13,CD204
9-Jan-13,CD204
10-Jan-13,CD204
11-Jan-13,CD204
11-Jan-13,CD501
14-Jan-13,CD201
14-Jan-13,CD201
14-Jan-13,CD204
15-Jan-13,CD201
15-Jan-13,CD204
15-Jan-13,CD204
15-Jan-13,CD204
15-Jan-13,CD201
15-Jan-13,CD201
16-Jan-13,CD204
18-Jan-13,CD204
18-Jan-13,CD201
22-Jan-13,CD201
22-Jan-13,CD204
22-Jan-13,CD204
23-Jan-13,CD201
24-Jan-13,CD204
24-Jan-13,CD204
24-Jan-13,CD204
25-Jan-13,CD204
25-Jan-13,CD204
25-Jan-13,CD204
28-Jan-13,CD204
28-Jan-13,CD204
28-Jan-13,CD204
28-Jan-13,CD204
29-Jan-13,CD212
29-Jan-13,CD204
29-Jan-13,CD204
30-Jan-13,CD204
30-Jan-13,CD201
30-Jan-13,CD204
30-Jan-13,CD204
31-Jan-13,CD201
31-Jan-13,CD201
31-Jan-13,CD204
31-Jan-13,CD201
1-Feb-13,CD204
1-Feb-13,CD201
1-Feb-13,CD201
4-Feb-13,CD201
4-Feb-13,CD207
4-Feb-13,CD204
4-Feb-13,CD204
4-Feb-13,CD201
5-Feb-13,CD204
5-Feb-13,CD204
5-Feb-13,CD201
5-Feb-13,CD204
5-Feb-13,CD201
6-Feb-13,CD204
6-Feb-13,CD204
7-Feb-13,CD204
7-Feb-13,CD201
8-Feb-13,CD204
11-Feb-13,CD204
11-Feb-13,CD204
11-Feb-13,CD204
11-Feb-13,CD204
11-Feb-13,CD201
12-Feb-13,CD204
12-Feb-13,CD204
12-Feb-13,CD201
13-Feb-13,CD204
13-Feb-13,CD204
14-Feb-13,CD204
15-Feb-13,CD206
19-Feb-13,CD201
19-Feb-13,CD201
19-Feb-13,CD204
20-Feb-13,CD201
20-Feb-13,CD204
20-Feb-13,CD201
20-Feb-13,CD204
20-Feb-13,CD204
21-Feb-13,CD201
21-Feb-13,CD204
22-Feb-13,CD201
22-Feb-13,CD112
25-Feb-13,CD204
26-Feb-13,CD201
26-Feb-13,CD204
26-Feb-13,CD206
26-Feb-13,CD204
26-Feb-13,CD204
26-Feb-13,CD201
27-Feb-13,CD201
27-Feb-13,CD201
28-Feb-13,CD204
28-Feb-13,CD204
1-Mar-13,CD204
1-Mar-13,CD201
4-Mar-13,CD204
5-Mar-13,CD405
5-Mar-13,CD204
5-Mar-13,CD204
5-Mar-13,CD204
5-Mar-13,CD204
5-Mar-13,CD204
6-Mar-13,CD201
7-Mar-13,CD204
7-Mar-13,CD204
8-Mar-13,CD204
8-Mar-13,CD204
11-Mar-13,CD210
11-Mar-13,CD204
11-Mar-13,CD204
12-Mar-13,CD201
13-Mar-13,CD204
13-Mar-13,CD201
13-Mar-13,CD204
13-Mar-13,CD201
13-Mar-13,CD201
14-Mar-13,CD204
14-Mar-13,CD204
14-Mar-13,CD204
15-Mar-13,CD204
15-Mar-13,CD201
15-Mar-13,CD209
18-Mar-13,CD204
18-Mar-13,CD204
18-Mar-13,CD204
18-Mar-13,CD204
18-Mar-13,CD209
18-Mar-13,CD204
19-Mar-13,CD204
19-Mar-13,CD204
20-Mar-13,CD204
20-Mar-13,CD204
20-Mar-13,CD204
20-Mar-13,CD204
21-Mar-13,CD201
21-Mar-13,CD204
21-Mar-13,CD204
21-Mar-13,CD204
21-Mar-13,CD204
21-Mar-13,CD205
21-Mar-13,CD204
21-Mar-13,CD204
22-Mar-13,CD204
22-Mar-13,CD204
22-Mar-13,CD407
22-Mar-13,CD204
22-Mar-13,CD204
22-Mar-13,CD303
22-Mar-13,CD204
25-Mar-13,CD201
25-Mar-13,CD204
25-Mar-13,CD204
26-Mar-13,CD204
26-Mar-13,CD204
26-Mar-13,CD204
26-Mar-13,CD204
27-Mar-13,CD203
27-Mar-13,CD201
27-Mar-13,CD204
28-Mar-13,CD204
28-Mar-13,CD204
28-Mar-13,CD204
28-Mar-13,CD201
28-Mar-13,CD204
28-Mar-13,CD201
29-Mar-13,CD204
29-Mar-13,CD204
29-Mar-13,CD205
1-Apr-13,CD201
1-Apr-13,CD201
1-Apr-13,CD202
2-Apr-13,CD204
2-Apr-13,CD204
3-Apr-13,CD204
3-Apr-13,CD204
3-Apr-13,CD204
3-Apr-13,CD205
4-Apr-13,CD201
4-Apr-13,CD212
4-Apr-13,CD204
4-Apr-13,CD204
5-Apr-13,CD204
5-Apr-13,CD204
5-Apr-13,CD204
8-Apr-13,CD204
8-Apr-13,CD204
8-Apr-13,CD204
8-Apr-13,CD204
9-Apr-13,CD201
9-Apr-13,CD204
9-Apr-13,CD201
10-Apr-13,CD204
10-Apr-13,CD204
10-Apr-13,CD204
10-Apr-13,CD204
10-Apr-13,CD204
11-Apr-13,CD303
11-Apr-13,CD204
11-Apr-13,CD204
11-Apr-13,CD201
12-Apr-13,CD207
12-Apr-13,CD204
12-Apr-13,CD204
15-Apr-13,CD204
15-Apr-13,CD204
15-Apr-13,CD204
15-Apr-13,CD203
15-Apr-13,CD201
15-Apr-13,CDNA
15-Apr-13,CD204
16-Apr-13,CD204
16-Apr-13,CD204
16-Apr-13,CD204
16-Apr-13,CD203
17-Apr-13,CD204
17-Apr-13,CD204
17-Apr-13,CD204
18-Apr-13,CD204
19-Apr-13,CD201
19-Apr-13,CD203
19-Apr-13,CD201
22-Apr-13,CD204
22-Apr-13,CD204
22-Apr-13,CD204
23-Apr-13,CD204
23-Apr-13,CD204
24-Apr-13,CD204
24-Apr-13,CD204
24-Apr-13,CD204
25-Apr-13,CD204
25-Apr-13,CD204
25-Apr-13,CD201
26-Apr-13,CD204
26-Apr-13,CD204
26-Apr-13,CD204
26-Apr-13,CD109
29-Apr-13,CD201
29-Apr-13,CD204
29-Apr-13,CD204
30-Apr-13,CD201
30-Apr-13,CD201
30-Apr-13,CD204
1-May-13,CD204
1-May-13,CD201
1-May-13,CD201
1-May-13,CD204
2-May-13,CD204
2-May-13,CD204
2-May-13,CD204
6-May-13,CD204
6-May-13,CD204
7-May-13,CD204
7-May-13,CD204
7-May-13,CD201
8-May-13,CD204
8-May-13,CD201
8-May-13,CD204
8-May-13,CD204
8-May-13,CD204
9-May-13,CD204
9-May-13,CD204
10-May-13,CD111
10-May-13,CD201
10-May-13,CD201
10-May-13,CD204
13-May-13,CD204
13-May-13,CD204
15-May-13,CD201
15-May-13,CD204
15-May-13,CD204
16-May-13,CD204
16-May-13,CD204
17-May-13,CD201
20-May-13,CD204
20-May-13,CD204
20-May-13,CD201
20-May-13,CD204
21-May-13,CD201
21-May-13,CD204
22-May-13,CD201
23-May-13,CD205
23-May-13,CD204
23-May-13,CD201
23-May-13,CD201
23-May-13,CD204
23-May-13,CD204
24-May-13,CD201
28-May-13,CD204
28-May-13,CD101
29-May-13,CD201
29-May-13,CD204
29-May-13,CD204
29-May-13,CD204
30-May-13,CD204
30-May-13,CD201
31-May-13,CD204
3-Jun-13,CD204
3-Jun-13,CD212
4-Jun-13,CD204
4-Jun-13,CD204
4-Jun-13,CD201
4-Jun-13,CD211
6-Jun-13,CD212
6-Jun-13,CD204
6-Jun-13,CD207
6-Jun-13,CD204
10-Jun-13,CD209
10-Jun-13,CD204
10-Jun-13,CD204
10-Jun-13,CD204
11-Jun-13,CD204
12-Jun-13,CD204
13-Jun-13,CD204
13-Jun-13,CD204
14-Jun-13,CD204
19-Jun-13,CD204
20-Jun-13,CD204
1-Jul-13,CD204
1-Jul-13,CD201
1-Jul-13,CD203
1-Jul-13,CD204
1-Jul-13,CD204
1-Jul-13,CD204
1-Jul-13,CD201
1-Jul-13,CD204
1-Jul-13,CD204
2-Jul-13,CD204
2-Jul-13,CD204
2-Jul-13,CD204
2-Jul-13,CD201
2-Jul-13,CD201
2-Jul-13,CD208
2-Jul-13,CDNA
2-Jul-13,CD204
2-Jul-13,CD204
2-Jul-13,CD204
3-Jul-13,CD305
3-Jul-13,CD201
3-Jul-13,CD201
3-Jul-13,CD204
3-Jul-13,CD204
3-Jul-13,CD206
3-Jul-13,CD204
3-Jul-13,CD204
3-Jul-13,CD201
3-Jul-13,CD204
5-Jul-13,CD204
5-Jul-13,CD204
5-Jul-13,CD201
5-Jul-13,CD201
5-Jul-13,CD201
5-Jul-13,CD204
8-Jul-13,CD204
8-Jul-13,CD204
8-Jul-13,CD204
8-Jul-13,CD201
9-Jul-13,CD111
9-Jul-13,CD201
9-Jul-13,CD201
10-Jul-13,CD204
10-Jul-13,CD212
11-Jul-13,CD204
11-Jul-13,CD204
11-Jul-13,CD204
11-Jul-13,CD201
12-Jul-13,CD204
12-Jul-13,CD201
15-Jul-13,CD203
15-Jul-13,CD204
15-Jul-13,CD204
17-Jul-13,CD201
17-Jul-13,CD201
17-Jul-13,CD112
17-Jul-13,CD204
18-Jul-13,CD201
18-Jul-13,CD201
18-Jul-13,CD201
18-Jul-13,CD204
22-Jul-13,CD204
22-Jul-13,CD201
22-Jul-13,CD204
24-Jul-13,CD204
24-Jul-13,CD204
24-Jul-13,CD204
25-Jul-13,CD201
26-Jul-13,CD204
26-Jul-13,CD204
26-Jul-13,CD201
26-Jul-13,CD109
30-Jul-13,CD204
31-Jul-13,CD201
31-Jul-13,CD204
31-Jul-13,CD201
1-Aug-13,CD201
1-Aug-13,CD204
2-Aug-13,CD204
2-Aug-13,CD204
2-Aug-13,CD204
5-Aug-13,CD204
5-Aug-13,CD204
5-Aug-13,CD204
5-Aug-13,CD204
5-Aug-13,CD204
6-Aug-13,CD204
6-Aug-13,CD201
6-Aug-13,CD201
6-Aug-13,CD204
6-Aug-13,CD209
7-Aug-13,CD204
7-Aug-13,CD204
7-Aug-13,CD204
7-Aug-13,CD109
7-Aug-13,CD204
7-Aug-13,CD201
8-Aug-13,CD201
8-Aug-13,CD204
8-Aug-13,CD201
8-Aug-13,CD204
9-Aug-13,CD501
9-Aug-13,CD204
12-Aug-13,CD201
13-Aug-13,CD204
14-Aug-13,CD204
14-Aug-13,CD204
14-Aug-13,CD204
14-Aug-13,CD204
14-Aug-13,CD204
14-Aug-13,CD204
14-Aug-13,CD201
15-Aug-13,CD201
15-Aug-13,CD204
16-Aug-13,CD204
19-Aug-13,CD204
19-Aug-13,CD204
19-Aug-13,CD201
19-Aug-13,CD201
19-Aug-13,CD204
19-Aug-13,CD201
20-Aug-13,CD201
20-Aug-13,CD204
21-Aug-13,CD204
21-Aug-13,CD204
21-Aug-13,CD204
21-Aug-13,CD201
22-Aug-13,CD204
22-Aug-13,CD204
22-Aug-13,CD203
26-Aug-13,CD204
26-Aug-13,CD208
26-Aug-13,CD207
26-Aug-13,CD212
27-Aug-13,CD204
27-Aug-13,CD201
27-Aug-13,CD208
27-Aug-13,CD204
27-Aug-13,CD204
28-Aug-13,CD204
28-Aug-13,CD204
29-Aug-13,CD201
30-Aug-13,CD201
30-Aug-13,CD204
3-Sep-13,CD204
3-Sep-13,CD204
3-Sep-13,CD201
4-Sep-13,CD204
4-Sep-13,CD204
5-Sep-13,CD204
5-Sep-13,CD204
5-Sep-13,CD204
5-Sep-13,CD201
5-Sep-13,CD204
5-Sep-13,CD202
6-Sep-13,CD204
6-Sep-13,CD204
6-Sep-13,CD204
6-Sep-13,CD210
6-Sep-13,CD204
9-Sep-13,CD201
10-Sep-13,CD204
10-Sep-13,CD204
10-Sep-13,CD204
10-Sep-13,CD203
11-Sep-13,CD204
11-Sep-13,CD204
11-Sep-13,CD204
12-Sep-13,CD204
12-Sep-13,CD204
13-Sep-13,CD204
13-Sep-13,CD201
13-Sep-13,CD204
16-Sep-13,CD204
16-Sep-13,CD211
16-Sep-13,CD204
17-Sep-13,CD204
17-Sep-13,CD202
17-Sep-13,CD316
18-Sep-13,CD201
18-Sep-13,CD201
18-Sep-13,CD204
18-Sep-13,CD201
18-Sep-13,CD204
18-Sep-13,CD204
20-Sep-13,CD201
20-Sep-13,CD201
20-Sep-13,CD204
23-Sep-13,CD107
23-Sep-13,CD201
23-Sep-13,CD204
24-Sep-13,CD204
24-Sep-13,CD204
24-Sep-13,CD204
25-Sep-13,CD201
25-Sep-13,CD204
25-Sep-13,CD204
25-Sep-13,CD201
25-Sep-13,CD204
25-Sep-13,CD204
26-Sep-13,CD204
26-Sep-13,CD204
26-Sep-13,CD204
26-Sep-13,CD201
26-Sep-13,CD204
27-Sep-13,CD204
27-Sep-13,CD204
27-Sep-13,CD201
27-Sep-13,CD204
27-Sep-13,CD204
30-Sep-13,CD202
30-Sep-13,CD204
30-Sep-13,CD204
30-Sep-13,CD201
1-Oct-13,CD204
1-Oct-13,CD204
2-Oct-13,CD204
2-Oct-13,CD204
2-Oct-13,CD204
2-Oct-13,CD201
2-Oct-13,CD209
3-Oct-13,CD204
3-Oct-13,CD204
3-Oct-13,CD204
4-Oct-13,CD204
4-Oct-13,CD201
4-Oct-13,CD201
7-Oct-13,CD201
8-Oct-13,CD204
8-Oct-13,CD201
8-Oct-13,CD210
9-Oct-13,CD201
9-Oct-13,CD204
9-Oct-13,CD201
9-Oct-13,CD204
9-Oct-13,CD204
9-Oct-13,CD204
10-Oct-13,CD204
10-Oct-13,CD204
10-Oct-13,CD204
10-Oct-13,CD201
10-Oct-13,CD204
11-Oct-13,CD204
11-Oct-13,CD204
15-Oct-13,CD204
16-Oct-13,CD211
16-Oct-13,CD204
17-Oct-13,CD203
17-Oct-13,CD201
17-Oct-13,CD204
18-Oct-13,CD204
18-Oct-13,CD204
21-Oct-13,CD204
21-Oct-13,CD204
21-Oct-13,CD204
21-Oct-13,CD204
21-Oct-13,CD201
22-Oct-13,CD203
22-Oct-13,CD204
23-Oct-13,CD204
23-Oct-13,CD204
23-Oct-13,CD204
23-Oct-13,CD204
24-Oct-13,CD204
24-Oct-13,CD204
25-Oct-13,CD204
25-Oct-13,CD201
25-Oct-13,CD201
28-Oct-13,CD204
29-Oct-13,CD305
29-Oct-13,CD204
29-Oct-13,CD204
29-Oct-13,CD201
29-Oct-13,CD316
29-Oct-13,CD205
29-Oct-13,CD204
29-Oct-13,CD201
31-Oct-13,CD204
31-Oct-13,CD204
1-Nov-13,CD204
4-Nov-13,CD201
4-Nov-13,CD204
5-Nov-13,CD204
5-Nov-13,CD204
5-Nov-13,CD201
5-Nov-13,CD204
6-Nov-13,CD204
6-Nov-13,CD206
6-Nov-13,CD204
6-Nov-13,CD204
6-Nov-13,CD204
7-Nov-13,CDNA
7-Nov-13,CD204
7-Nov-13,CD103
7-Nov-13,CD201
7-Nov-13,CD201
7-Nov-13,CD204
7-Nov-13,CD201
8-Nov-13,CD204
8-Nov-13,CD204
8-Nov-13,CD204
8-Nov-13,CD204
12-Nov-13,CD204
12-Nov-13,CD201
12-Nov-13,CD204
12-Nov-13,CD201
12-Nov-13,CD204
12-Nov-13,CD204
12-Nov-13,CD204
12-Nov-13,CD201
13-Nov-13,CD201
13-Nov-13,CD204
13-Nov-13,CD204
13-Nov-13,CD201
13-Nov-13,CD204
13-Nov-13,CD204
14-Nov-13,CD201
14-Nov-13,CD201
14-Nov-13,CD204
15-Nov-13,CD204
15-Nov-13,CD201
15-Nov-13,CD204
15-Nov-13,CD204
15-Nov-13,CD204
18-Nov-13,CD204
19-Nov-13,CD201
19-Nov-13,CD204
19-Nov-13,CD201
19-Nov-13,CD204
19-Nov-13,CD204
20-Nov-13,CD204
20-Nov-13,CD204
20-Nov-13,CD204
20-Nov-13,CD204
21-Nov-13,CD204
21-Nov-13,CD204
22-Nov-13,CD204
25-Nov-13,CD204
25-Nov-13,CD201
25-Nov-13,CD204
25-Nov-13,CD201
25-Nov-13,CD204
25-Nov-13,CD204
25-Nov-13,CD204
26-Nov-13,CD204
26-Nov-13,CD204
26-Nov-13,CD204
26-Nov-13,CD204
26-Nov-13,CD204
27-Nov-13,CD204
27-Nov-13,CD204
2-Dec-13,CD201
2-Dec-13,CD204
2-Dec-13,CD204
2-Dec-13,CD204
2-Dec-13,CD204
3-Dec-13,CD211
4-Dec-13,CD204
4-Dec-13,CD204
4-Dec-13,CD201
5-Dec-13,CD204
5-Dec-13,CD201
6-Dec-13,CD201
6-Dec-13,CD204
6-Dec-13,CD207
9-Dec-13,CD204
9-Dec-13,CD204
10-Dec-13,CD201
10-Dec-13,CD204
11-Dec-13,CD204
11-Dec-13,CD201
11-Dec-13,CD204
11-Dec-13,CD201
12-Dec-13,CD201
12-Dec-13,CD201
12-Dec-13,CD204
12-Dec-13,CD204
12-Dec-13,CD201
13-Dec-13,CD204
13-Dec-13,CD204
13-Dec-13,CD201
13-Dec-13,CD209
13-Dec-13,CD201
13-Dec-13,CD204
16-Dec-13,CD204
16-Dec-13,CD201
16-Dec-13,CD204
16-Dec-13,CD205
16-Dec-13,CD204
16-Dec-13,CD204
17-Dec-13,CD205
17-Dec-13,CD204
17-Dec-13,CD204
18-Dec-13,CD204
19-Dec-13,CD209
19-Dec-13,CD204
19-Dec-13,CD204
23-Dec-13,CD201
23-Dec-13,CD201
23-Dec-13,CD201
23-Dec-13,CD204
23-Dec-13,CD204
24-Dec-13,CD204
26-Dec-13,CD203
27-Dec-13,CD201
27-Dec-13,CD201
27-Dec-13,CD204
30-Dec-13,CD202
30-Dec-13,CD204
2-Jan-14,CD204
6-Jan-14,CD204
6-Jan-14,CD204
6-Jan-14,CD204
6-Jan-14,CD201
7-Jan-14,CD204
7-Jan-14,CD201
8-Jan-14,CD204
9-Jan-14,CD204
9-Jan-14,CD204
10-Jan-14,CD201
10-Jan-14,CD204
10-Jan-14,CD101
10-Jan-14,CD204
13-Jan-14,CD204
13-Jan-14,CD204
13-Jan-14,CD204
13-Jan-14,CD204
15-Jan-14,CD204
15-Jan-14,CD204
15-Jan-14,CD204
16-Jan-14,CD204
16-Jan-14,CD204
16-Jan-14,CD210
17-Jan-14,CD204
21-Jan-14,CD204
21-Jan-14,CD201
22-Jan-14,CD201
22-Jan-14,CD204
22-Jan-14,CD201
23-Jan-14,CD204
23-Jan-14,CD204
23-Jan-14,CD204
24-Jan-14,CD201
24-Jan-14,CD204
27-Jan-14,CD204
27-Jan-14,CD204
28-Jan-14,CD204
28-Jan-14,CD204
29-Jan-14,CD201
29-Jan-14,CD204
29-Jan-14,CD204
29-Jan-14,CD204
30-Jan-14,CD201
30-Jan-14,CD201
30-Jan-14,CD204
30-Jan-14,CD101
30-Jan-14,CD204
30-Jan-14,CD204
3-Feb-14,CD201
4-Feb-14,CD201
4-Feb-14,CD204
5-Feb-14,CD204
6-Feb-14,CD204
6-Feb-14,CD204
7-Feb-14,CD211
7-Feb-14,CD204
7-Feb-14,CD204
7-Feb-14,CD204
10-Feb-14,CD204
10-Feb-14,CD201
11-Feb-14,CD201
11-Feb-14,CD201
11-Feb-14,CD204
12-Feb-14,CD204
12-Feb-14,CD204
12-Feb-14,CD201
14-Feb-14,CD201
18-Feb-14,CD204
18-Feb-14,CD204
18-Feb-14,CD204
19-Feb-14,CD204
19-Feb-14,CD204
19-Feb-14,CD201
19-Feb-14,CD204
20-Feb-14,CD204
21-Feb-14,CD201
21-Feb-14,CD204
21-Feb-14,CD201
21-Feb-14,CD201
24-Feb-14,CD204
24-Feb-14,CD204
25-Feb-14,CD204
27-Feb-14,CD201
28-Feb-14,CD201
4-Mar-14,CD204
5-Mar-14,CD201
5-Mar-14,CD204
5-Mar-14,CD204
5-Mar-14,CD201
5-Mar-14,CD204
5-Mar-14,CD204
5-Mar-14,CD204
6-Mar-14,CD204
6-Mar-14,CD204
10-Mar-14,CD201
10-Mar-14,CD202
10-Mar-14,CD204
10-Mar-14,CD204
10-Mar-14,CD204
10-Mar-14,CD201
10-Mar-14,CD201
10-Mar-14,CD204
11-Mar-14,CD402
11-Mar-14,CD204
12-Mar-14,CD204
12-Mar-14,CD201
12-Mar-14,CD204
12-Mar-14,CD203
13-Mar-14,CD204
14-Mar-14,CD201
